referrer,views_total,views_unique
Google,218,69
DuckDuckGo,18,4
github.com,12,5
Bing,10,5
yandex.ru,7,4
yandex.kz,6,3
Yahoo,3,2
ecosia.org,2,1
yandex.by,2,1
translate.google.com,1,1
