referrer,views_total,views_unique
Google,168,34
yandex.ru,53,6
github.com,9,2
cn.bing.com,6,1
Bing,5,2
pejaver.com,2,2
DuckDuckGo,2,2
claude.ai,1,1
Baidu,1,1
search.brave.com,1,1
