referrer,views_total,views_unique
Google,101,33
Bing,18,4
yandex.ru,11,5
youtube.com,9,2
copilot.microsoft.com,8,1
Yahoo,5,2
github.com,3,3
DuckDuckGo,2,2
search.brave.com,1,1
statics.teams.cdn.office.net,1,1
