time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-10-31 00:00:00+00:00,,,10,5
2024-11-01 00:00:00+00:00,,,26,6
2024-11-02 00:00:00+00:00,,,58,9
2024-11-03 00:00:00+00:00,,,29,6
2024-11-04 00:00:00+00:00,1.0,1.0,6,5
2024-11-05 00:00:00+00:00,,,25,10
2024-11-06 00:00:00+00:00,,,21,3
2024-11-07 00:00:00+00:00,,,11,8
2024-11-08 00:00:00+00:00,4.0,2.0,90,13
2024-11-09 00:00:00+00:00,2.0,2.0,32,9
2024-11-10 00:00:00+00:00,,,39,10
2024-11-11 00:00:00+00:00,,,46,13
2024-11-12 00:00:00+00:00,,,41,9
2024-11-13 00:00:00+00:00,,,11,8
