referrer,views_total,views_unique
Google,248,54
yandex.ru,66,14
youtube.com,24,7
Bing,21,3
github.com,19,6
Yahoo,5,1
yandex.by,4,1
search.brave.com,3,2
DuckDuckGo,2,2
statics.teams.cdn.office.net,2,2
