time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-04 00:00:00+00:00,1,1,23,11
2025-05-05 00:00:00+00:00,5,2,46,13
2025-05-06 00:00:00+00:00,1,1,16,5
2025-05-07 00:00:00+00:00,5,2,12,7
2025-05-08 00:00:00+00:00,1,1,31,9
2025-05-09 00:00:00+00:00,3,2,11,5
2025-05-10 00:00:00+00:00,2,2,8,5
2025-05-11 00:00:00+00:00,3,2,41,11
2025-05-12 00:00:00+00:00,5,2,62,14
2025-05-13 00:00:00+00:00,1,1,20,10
2025-05-14 00:00:00+00:00,1,1,17,6
2025-05-15 00:00:00+00:00,5,2,19,7
2025-05-16 00:00:00+00:00,1,1,42,13
2025-05-17 00:00:00+00:00,1,1,105,46
