time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-25 00:00:00+00:00,23,9,11,6
2026-05-26 00:00:00+00:00,6,3,12,9
2026-05-27 00:00:00+00:00,23,9,3,2
2026-05-28 00:00:00+00:00,7,2,13,7
2026-05-29 00:00:00+00:00,16,7,4,3
2026-05-30 00:00:00+00:00,31,10,12,3
2026-05-31 00:00:00+00:00,24,10,2,2
2026-06-01 00:00:00+00:00,11,4,38,13
2026-06-02 00:00:00+00:00,25,9,22,9
2026-06-03 00:00:00+00:00,20,8,10,2
2026-06-04 00:00:00+00:00,3,3,10,6
2026-06-05 00:00:00+00:00,5,2,9,6
2026-06-06 00:00:00+00:00,35,11,12,5
2026-06-07 00:00:00+00:00,1,1,9,5
