referrer,views_total,views_unique
Google,396,88
Bing,94,15
yandex.ru,76,16
github.com,47,10
DuckDuckGo,30,7
fr.search.yahoo.com,21,1
chatgpt.com,10,1
ya.ru,4,2
ecosia.org,3,2
es.search.yahoo.com,2,1
