referrer,views_total,views_unique
Google,95,33
github.com,31,4
yandex.ru,27,9
youtube.com,25,5
Bing,12,3
DuckDuckGo,5,3
Yahoo,3,2
epartners.co.nz,1,1
search.brave.com,1,1
ya.ru,1,1
