referrer,views_total,views_unique
Google,131,46
github.com,95,11
Bing,22,7
yandex.ru,19,7
youtube.com,9,2
DuckDuckGo,6,2
claude.ai,1,1
pejaver.com,1,1
yandex.kz,1,1
