referrer,views_total,views_unique
Google,113,38
github.com,33,5
Bing,21,5
yandex.ru,9,5
youtube.com,6,5
DuckDuckGo,6,4
search.brave.com,6,1
Yahoo,2,2
awesome.ecosyste.ms,1,1
epartners.co.nz,1,1
